Hospital ID,Hospital Name,Hospital Type,Street,City,State,Postal Code,Latitude,Longitude,Phone,Email,Website,Accepted Insurance,Hospital Rating,Service Description,Service Code,Setting,Standard Charge,Insurance,Plan Name,Negotiated Amount,Comments
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,2D ECHO,93306,OUTPATIENT,687.11,Aetna,Aetna Commercial,421.19,Save $265.92 with Aetna Aetna Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,2D ECHO,93306,OUTPATIENT,687.11,Aetna,Aetna Medicaid CHIP,429.55,Save $257.56 with Aetna Aetna Medicaid CHIP plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,2D ECHO,93306,OUTPATIENT,687.11,Aetna,Aetna Medicare,559.04,Save $128.07 with Aetna Aetna Medicare plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,2D ECHO,93306,OUTPATIENT,687.11,United Healthcare,United Healthcare CHIP,450.56,Save $236.55 with United Healthcare United Healthcare CHIP plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,2D ECHO,93306,OUTPATIENT,687.11,United Healthcare,United Healthcare Medicaid,417.94,Save $269.17 with United Healthcare United Healthcare Medicaid plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,2D ECHO,93306,OUTPATIENT,687.11,Amerihealth,Amerihealth Medicaid HC,506.82,Save $180.29 with Amerihealth Amerihealth Medicaid HC plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,2D ECHO,93306,OUTPATIENT,687.11,Amerihealth,Amerihealth Medicare,474.99,Save $212.12 with Amerihealth Amerihealth Medicare plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,COMPLETE BLOOD COUNT,85025,INPATIENT,1842.98,,,,"Only standard charge, no insurance pricing available."
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,COMPLETE BLOOD COUNT,85025,OUTPATIENT,1842.98,,,,"Only standard charge, no insurance pricing available."
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,BASIC METABOLIC PANEL,80048,INPATIENT,1076.36,,,,"Only standard charge, no insurance pricing available."
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,BASIC METABOLIC PANEL,80048,OUTPATIENT,1076.36,,,,"Only standard charge, no insurance pricing available."
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,CHEST X-RAY,71045,INPATIENT,1645.11,Humana,Humana Medicare PPO,932.35,Save $712.76 with Humana Humana Medicare PPO plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,CHEST X-RAY,71045,OUTPATIENT,1645.11,Humana,Humana Medicare PPO,932.35,Save $712.76 with Humana Humana Medicare PPO plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,CHEST X-RAY,71045,INPATIENT,1645.11,Humana,Humana Medicare HMO,1146.36,Save $498.75 with Humana Humana Medicare HMO plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,CHEST X-RAY,71045,OUTPATIENT,1645.11,Humana,Humana Medicare HMO,1146.36,Save $498.75 with Humana Humana Medicare HMO plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ABDOMINAL CT SCAN,74150,INPATIENT,1634.9,Aetna,Aetna Commercial,1023.17,Save $611.73 with Aetna Aetna Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ABDOMINAL CT SCAN,74150,OUTPATIENT,1634.9,Aetna,Aetna Commercial,1023.17,Save $611.73 with Aetna Aetna Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ABDOMINAL CT SCAN,74150,INPATIENT,1634.9,Aetna,Aetna Medicaid CHIP,1145.19,Save $489.71 with Aetna Aetna Medicaid CHIP plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ABDOMINAL CT SCAN,74150,OUTPATIENT,1634.9,Aetna,Aetna Medicaid CHIP,1145.19,Save $489.71 with Aetna Aetna Medicaid CHIP plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ABDOMINAL CT SCAN,74150,INPATIENT,1634.9,Aetna,Aetna Medicare,885.62,Save $749.28 with Aetna Aetna Medicare plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ABDOMINAL CT SCAN,74150,OUTPATIENT,1634.9,Aetna,Aetna Medicare,885.62,Save $749.28 with Aetna Aetna Medicare plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,CHG MRI BRAIN,70551,OUTPATIENT,681.41,,,,"Only standard charge, no insurance pricing available."
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,ABDOMINAL CT SCAN,74150,INPATIENT,1915.15,Highmark,Highmark Commercial PROF,1429.7,Save $485.45 with Highmark Highmark Commercial PROF plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,ABDOMINAL CT SCAN,74150,OUTPATIENT,1915.15,Highmark,Highmark Commercial PROF,1429.7,Save $485.45 with Highmark Highmark Commercial PROF plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,ABDOMINAL CT SCAN,74150,INPATIENT,1915.15,Highmark,Highmark Medicare,1799.17,Save $115.98 with Highmark Highmark Medicare plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,ABDOMINAL CT SCAN,74150,OUTPATIENT,1915.15,Highmark,Highmark Medicare,1799.17,Save $115.98 with Highmark Highmark Medicare plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,ABDOMINAL CT SCAN,74150,INPATIENT,1915.15,United Healthcare,United Healthcare Commercial,1201.46,Save $713.69 with United Healthcare United Healthcare Commercial plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,ABDOMINAL CT SCAN,74150,OUTPATIENT,1915.15,United Healthcare,United Healthcare Commercial,1201.46,Save $713.69 with United Healthcare United Healthcare Commercial plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,2D ECHO,93306,OUTPATIENT,1012.4,Highmark,Highmark Commercial PROF,861.84,Save $150.56 with Highmark Highmark Commercial PROF plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,2D ECHO,93306,OUTPATIENT,1012.4,Humana,Humana Medicare HMO,722.28,Save $290.12 with Humana Humana Medicare HMO plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,2D ECHO,93306,OUTPATIENT,1012.4,Humana,Humana Commercial,703.93,Save $308.47 with Humana Humana Commercial plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,2D ECHO,93306,OUTPATIENT,1012.4,Amerihealth,Amerihealth Medicaid HC,658.33,Save $354.07 with Amerihealth Amerihealth Medicaid HC plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,2D ECHO,93306,OUTPATIENT,1012.4,Amerihealth,Amerihealth Medicare,955.55,Save $56.85 with Amerihealth Amerihealth Medicare plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,2D ECHO,93306,OUTPATIENT,1012.4,Amerihealth,Amerihealth Commercial,662.42,Save $349.98 with Amerihealth Amerihealth Commercial plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,BASIC METABOLIC PANEL,80048,INPATIENT,300.61,United Healthcare,United Healthcare CHIP,207.09,Save $93.52 with United Healthcare United Healthcare CHIP plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,BASIC METABOLIC PANEL,80048,OUTPATIENT,300.61,United Healthcare,United Healthcare CHIP,207.09,Save $93.52 with United Healthcare United Healthcare CHIP plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,BASIC METABOLIC PANEL,80048,INPATIENT,300.61,United Healthcare,United Healthcare Medicaid,268.53,Save $32.08 with United Healthcare United Healthcare Medicaid plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,BASIC METABOLIC PANEL,80048,OUTPATIENT,300.61,United Healthcare,United Healthcare Medicaid,268.53,Save $32.08 with United Healthcare United Healthcare Medicaid plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,BASIC METABOLIC PANEL,80048,INPATIENT,300.61,Aetna,Aetna Commercial,258.44,Save $42.17 with Aetna Aetna Commercial plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,BASIC METABOLIC PANEL,80048,OUTPATIENT,300.61,Aetna,Aetna Commercial,258.44,Save $42.17 with Aetna Aetna Commercial plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,COMPLETE BLOOD COUNT,85025,INPATIENT,1085.04,United Healthcare,United Healthcare Commercial,708.49,Save $376.55 with United Healthcare United Healthcare Commercial plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,COMPLETE BLOOD COUNT,85025,OUTPATIENT,1085.04,United Healthcare,United Healthcare Commercial,708.49,Save $376.55 with United Healthcare United Healthcare Commercial plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,COMPLETE BLOOD COUNT,85025,INPATIENT,1085.04,United Healthcare,United Healthcare CHIP,940.48,Save $144.56 with United Healthcare United Healthcare CHIP plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,COMPLETE BLOOD COUNT,85025,OUTPATIENT,1085.04,United Healthcare,United Healthcare CHIP,940.48,Save $144.56 with United Healthcare United Healthcare CHIP plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,COMPLETE BLOOD COUNT,85025,INPATIENT,1085.04,Humana,Humana Medicare PPO,863.74,Save $221.3 with Humana Humana Medicare PPO plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,COMPLETE BLOOD COUNT,85025,OUTPATIENT,1085.04,Humana,Humana Medicare PPO,863.74,Save $221.3 with Humana Humana Medicare PPO plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,COMPLETE BLOOD COUNT,85025,INPATIENT,1085.04,Humana,Humana Commercial,1026.3,Save $58.74 with Humana Humana Commercial plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,COMPLETE BLOOD COUNT,85025,OUTPATIENT,1085.04,Humana,Humana Commercial,1026.3,Save $58.74 with Humana Humana Commercial plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1285.25,United Healthcare,United Healthcare CHIP,845.87,Save $439.38 with United Healthcare United Healthcare CHIP plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1285.25,United Healthcare,United Healthcare CHIP,845.87,Save $439.38 with United Healthcare United Healthcare CHIP plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1285.25,United Healthcare,United Healthcare Commercial,706.58,Save $578.67 with United Healthcare United Healthcare Commercial plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1285.25,United Healthcare,United Healthcare Commercial,706.58,Save $578.67 with United Healthcare United Healthcare Commercial plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1285.25,Amerihealth,Amerihealth Medicaid HC,705.43,Save $579.82 with Amerihealth Amerihealth Medicaid HC plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1285.25,Amerihealth,Amerihealth Medicaid HC,705.43,Save $579.82 with Amerihealth Amerihealth Medicaid HC plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,TRILOCK GRIDPL,C1713,INPATIENT,1573.71,Highmark,Highmark ACA Products PROF,1082.86,Save $490.85 with Highmark Highmark ACA Products PROF plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,TRILOCK GRIDPL,C1713,OUTPATIENT,1573.71,Highmark,Highmark ACA Products PROF,1082.86,Save $490.85 with Highmark Highmark ACA Products PROF plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,TRILOCK GRIDPL,C1713,INPATIENT,1573.71,Highmark,Highmark Commercial PROF,1279.15,Save $294.56 with Highmark Highmark Commercial PROF plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,TRILOCK GRIDPL,C1713,OUTPATIENT,1573.71,Highmark,Highmark Commercial PROF,1279.15,Save $294.56 with Highmark Highmark Commercial PROF plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,TRILOCK GRIDPL,C1713,INPATIENT,1573.71,Highmark,Highmark Medicare,1161.92,Save $411.79 with Highmark Highmark Medicare plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,TRILOCK GRIDPL,C1713,OUTPATIENT,1573.71,Highmark,Highmark Medicare,1161.92,Save $411.79 with Highmark Highmark Medicare plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,TRILOCK GRIDPL,C1713,INPATIENT,1573.71,Aetna,Aetna Medicare,1450.05,Save $123.66 with Aetna Aetna Medicare plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,TRILOCK GRIDPL,C1713,OUTPATIENT,1573.71,Aetna,Aetna Medicare,1450.05,Save $123.66 with Aetna Aetna Medicare plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,TRILOCK GRIDPL,C1713,INPATIENT,1573.71,Aetna,Aetna Commercial,998.55,Save $575.16 with Aetna Aetna Commercial plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,TRILOCK GRIDPL,C1713,OUTPATIENT,1573.71,Aetna,Aetna Commercial,998.55,Save $575.16 with Aetna Aetna Commercial plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,TRILOCK GRIDPL,C1713,INPATIENT,1573.71,Aetna,Aetna Medicaid CHIP,1063.15,Save $510.56 with Aetna Aetna Medicaid CHIP plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,TRILOCK GRIDPL,C1713,OUTPATIENT,1573.71,Aetna,Aetna Medicaid CHIP,1063.15,Save $510.56 with Aetna Aetna Medicaid CHIP plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,CHEST X-RAY,71045,INPATIENT,1767.14,Aetna,Aetna Medicare,1647.79,Save $119.35 with Aetna Aetna Medicare plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,CHEST X-RAY,71045,OUTPATIENT,1767.14,Aetna,Aetna Medicare,1647.79,Save $119.35 with Aetna Aetna Medicare plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,TRILOCK SCAPHOID PLATE,C1713,INPATIENT,707.85,Amerihealth,Amerihealth Medicaid HC,463.19,Save $244.66 with Amerihealth Amerihealth Medicaid HC plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,TRILOCK SCAPHOID PLATE,C1713,OUTPATIENT,707.85,Amerihealth,Amerihealth Medicaid HC,463.19,Save $244.66 with Amerihealth Amerihealth Medicaid HC plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,TRILOCK SCAPHOID PLATE,C1713,INPATIENT,707.85,Amerihealth,Amerihealth Medicare,599.2,Save $108.65 with Amerihealth Amerihealth Medicare plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,TRILOCK SCAPHOID PLATE,C1713,OUTPATIENT,707.85,Amerihealth,Amerihealth Medicare,599.2,Save $108.65 with Amerihealth Amerihealth Medicare plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1706.04,Highmark,Highmark Medicare,864.12,Save $841.92 with Highmark Highmark Medicare plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1706.04,Highmark,Highmark Medicare,864.12,Save $841.92 with Highmark Highmark Medicare plan.
hospital4,Regional Medical Center,Clinic,3842 Main St,Philadelphia,PA,19102,39.9507,-75.1628,(555) 988-9956,info@hospital4.example.com,https://www.hospital4.example.com,"Amerihealth, United Healthcare, Aetna",3.5,1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1706.04,Highmark,Highmark ACA Products PROF,1246.17,Save $459.87 with Highmark Highmark ACA Products PROF plan.
